-999	-999	2	2	-999	7600000	-999	-999	116.9529466	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
4	1	5	1	15.21	9.09E+11	17282163	52601.65612	37739.42808	457.9338871	9.21362E+11	9.48181E+11	9.7281E+11	9.90423E+11	6	244103	0.172362272	0.071990722	5.544409933
4	1	5	1	90.69	4.03E+11	5328212	75698.25743	322060.6561	16.54412577	3.24594E+11	3.32135E+11	3.36419E+11	3.40303E+11	8	16603	0.174444545	0.108642834	6.256561734
5	2	2	2	91.86	30641380604	28608715	1071.050573	145375.1919	196.7922768	79118596098	85624913440	91362635001	97749990903	13	139129	0.104708717	0.061452082	0.309220578
-999	1	2	2	915	118223430.1	-999	-999	-999	-999	145931311	137544454.1	145931311	145931311	-999	0	-999	-999	-999
2	1	2	1	47.07	2.07E+11	4783062	43262.82318	268903.8958	17.78725439	1.92815E+11	1.98913E+11	2.06397E+11	2.10878E+11	7	1556	0.032732214	0.020362469	4.228478629
5	1	2	1	83.82	76983094928	4974992	15474.01381	310515.5964	16.02171375	1.35232E+11	1.357E+11	1.38093E+11	1.38784E+11	15	111033	0.12455981	0.10687258	2.752817842
5	3	2	2	39.21	2.78E+11	216565317	1284.702047	873846.0293	247.8300636	9.00373E+11	9.50382E+11	1.00585E+12	1.0158E+12	7	324744	0.512189303	0.455062222	0.447024621
-999	-999	4	2	-999	66800800000	4246440	15731.01233	74941.39591	56.66347615	1.18439E+11	1.25071E+11	1.29688E+11	1.33587E+11	8	125739	0.012192973	0.01142447	2.983593047
-999	-999	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
6	4	4	2	110.79	2.27E+11	32510462	6977.693852	1299227.362	25.02291974	3.83597E+11	3.93259E+11	4.08899E+11	4.17691E+11	16	874118	0.187370162	0.165786786	1.233022466
2	3	2	2	37.74	3.77E+11	108116622	3485.083993	298288.2149	362.456901	7.98735E+11	8.54095E+11	9.08258E+11	9.63122E+11	11	360775	0.040237534	0.036307625	0.814909479
-999	4	2	2	915	283994900	-999	-999	613.0526365	-999	329754518.5	318154002.8	323580178.5	323580178.5	-999	0	-999	-999	-999
-999	3	2	2	486.3	24969611435	8776119	2845.176944	466133.6702	18.82747281	35477977480	36733020769	36455872872	38506077513	-999	581	0.042453728	0.034645164	0.419242688
4	1	5	2	24.27	5.92E+11	37972812	15594.43111	310318.8445	122.3670837	1.09117E+12	1.14505E+12	1.20629E+12	1.25632E+12	8	192539	0.771217548	0.368001775	3.093545655
6	1	4	1	22.95	1.05E+11	2933404	35790.70595	9037.980242	324.5641085	1.17665E+11	1.14269E+11	1.08945E+11	1.10239E+11	12	58643	-999	-999	3.844661505
-999	2	2	2	40.5	17487000000	-999	-999	121798.0241	-999	-999	-999	-999	-999	-999	0	0.193388772	0.093896672	0.0001
4	1	5	1	30.09	2.38E+11	10276617	23128.82495	92549.01726	111.0397204	3.29252E+11	3.40797E+11	3.49784E+11	3.57355E+11	9	103897	0.058191109	0.051977433	3.350295683
6	4	4	2	64.23	38145288940	7044639	5414.796832	401330.5436	17.55320922	82400656509	86486123430	89385101984	89358362973	14	56073	0.002910309	0.002251101	1.233669479
6	4	2	2	76.26	16277000000	4981422	3267.540875	6080.593798	819.2328193	-999	-999	-999	-999	15	59595	0.007962898	0.008644084	-999
2	1	2	1	915	3447543138	279285	12344.1758	4855.473196	57.51962553	-999	-999	-999	-999	-999	4548	-999	-999	-999
5	1	2	1	20.46	1.83E+11	2832071	64781.6417	11506.30774	246.1320403	2.5498E+11	2.59008E+11	2.62876E+11	2.62394E+11	6	129944	-999	-999	9.174009774
-999	-999	6	2	-999	27100000000	-999	-999	2539.012935	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
4	4	5	2	37.44	2.5E+11	19414458	12880.99024	236945.4504	81.93640337	4.97249E+11	5.32611E+11	5.56242E+11	5.78934E+11	10	186254	0.279869376	0.199378894	2.787918859
4	4	5	2	87.15	1.7E+12	145872260	11653.18889	16776366.12	8.695104705	3.75031E+12	3.81878E+12	3.91564E+12	3.96818E+12	5	1431635	6.941290369	3.419444901	2.64836274
5	2	6	2	38.73	10122472590	12626938	801.6569488	25581.9406	493.5879649	22758059882	23665375199	25693415259	28110378118	12	4997	0.007366202	0.00569069	0.198439298
5	1	2	1	187.14	7.93E+11	34268529	23139.79798	1918304.531	17.86396709	1.57759E+12	1.56589E+12	1.60401E+12	1.60932E+12	3	342968	0.573976626	0.568030504	4.637499815
5	3	6	2	230.97	18902284476	42813237	441.5056137	1878268.596	22.79399075	1.70739E+11	1.78052E+11	1.73919E+11	1.69475E+11	17	13724	0.276411316	0.308431351	0.404188435
5	2	6	2	60.75	23578084052	16296362	1446.831143	196936.9144	82.74914862	45995086774	49402166473	52553805637	55324017823	9	15459	0.042241921	0.046083194	0.31184119
2	1	2	1	15	3.72E+11	5804343	64100.71346	494.4606011	11738.7371	5.10686E+11	5.32833E+11	5.51152E+11	5.55194E+11	12	57921	-999	-999	9.259725699
-999	-999	6	-999	-999	17743000000	-999	-999	3787.168944	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	-999	6	-999	-999	18500000	-999	-999	360.4027705	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	-999	5	-999	-999	-999	-999	-999	59772.49296	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	3	2	2	545.22	1425074226	-999	-999	27734.28915	-999	1433867956	1486829577	1544142576	1585741546	-999	0	-999	-999	-999
5	2	6	2	69.72	3941474311	7813207	504.4630599	73097.32538	106.8877276	11803480030	12300546132	12724442956	13426000049	7	2336	0.024594155	0.032352514	0.16079975
6	3	4	2	25.65	27022640000	6453550	4187.251978	20171.07724	319.9407708	52817198695	54005555165	55318408878	56636294133	9	31975	0.00192252	0.001961259	0.847508181
-999	1	5	1	15	1637931034	34453	47541.02791	88.87478646	387.6577528	1970281234	1981900416	2005138779	2005138779	15	775	0.000106742	0.000100698	5.777769142
5	2	6	2	129.81	917044228	15442906	59.38287962	635240.6281	24.31032481	-999	-999	-999	-999	17	3890	0.143086105	0.11066608	-999
-999	-999	4	-999	-999	-999	-999	-999	252.9177292	-999	-999	-999	-999	-999	-999	0	6.75E-05	5.34E-05	0.0001
4	4	5	2	25.08	51409167351	6963764	7382.382193	78723.95483	88.45800512	1.13754E+11	1.16085E+11	1.21184E+11	1.26258E+11	7	36608	0.096746994	0.064392818	1.713446187
5	2	6	2	212.07	11997800760	11062114	1084.584805	628519.2432	17.60027894	-999	-999	-999	-999	-999	2847	0.220021575	0.218762162	-999
-999	3	6	-999	57.6	429000000	215048	1994.903463	865.5682022	248.4472043	780683395.9	810905101.7	832456489.6	852435440.7	-999	933	-999	-999	0.380901058
6	4	4	2	140.73	3985250737	581363	6855.012681	147956.6084	3.929280391	9161281619	9322731242	9566874573	9493040904	13	5144	-999	-999	1.614478748
4	1	5	1	34.92	1.06E+11	5450421	19439.9662	48374.44466	112.671495	1.63143E+11	1.68113E+11	1.74664E+11	1.78853E+11	12	31400	0.09962212	0.049703671	3.140913159
4	1	5	1	29.01	53742159517	2080908	25826.30252	19760.17083	105.3081989	72242997156	75734777837	78853700983	80780090523	8	14479	0.025033606	0.015030838	3.695641116
4	1	5	1	51.36	5.31E+11	10230185	51888.88654	445736.3406	22.95120246	5.17153E+11	5.30433E+11	5.40777E+11	5.47238E+11	9	106380	0.327147149	0.156675213	5.218871211
5	3	6	2	45.36	4700000000	1148133	4097.086313	17269.06699	66.48494679	9363925377	9553541387	9778146083	9975069967	14	5800	0.002482759	0.002221052	0.842034042
-999	-999	4	-999	-999	980000000	42389	23119.20545	117.5022118	360.7506561	-999	-999	-999	-999	12	756	-999	-999	-999
-999	1	6	2	915	1698843063	97741	17381.06898	735.8233461	132.832154	2501550154	2611017884	2709023535	2836567463	-999	149	-999	-999	2.726122875
5	3	2	2	32.67	16628000000	17070132	974.0990872	187173.265	91.19962726	-999	-999	-999	-999	13	5180	0.12291242	0.136156385	-999
-999	1	4	2	691.62	1022312010	38194	26766.29863	1147.792964	33.276036	906823377	945594300.7	995541400	995541400	8	698	-999	-999	2.515775042
-999	2	6	2	204.57	11314951343	15946882	709.5400432	1273842.015	12.51872823	24566297102	23832085167	24397867877	25190111031	11	1399	0.192466866	0.246666572	0.153613668
5	2	6	2	45.45	5459979417	8082359	675.5427984	56954.854	141.9081682	11187454168	11674937853	12248194527	12898884148	9	2104	0.027172334	0.029129801	0.148500799
2	4	2	2	56.04	5.44E+11	69625581	7808.193028	516980.9778	134.6772589	1.15856E+12	1.20567E+12	1.25572E+12	1.2855E+12	17	3709	0.413423745	0.326124526	1.761372276
5	3	2	2	91.83	8116626794	9321023	870.7871222	142268.4231	65.51715974	25493863087	27435856244	29438673829	31502698437	6	10574	0.047362718	0.045386649	0.305414684
-999	-999	2	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	4	2	2	370.41	40761142857	-999	-999	487980.0624	-999	76796067931	81787812382	86858656702	86858656702	-999	0	0.049295559	0.046001741	-999
-999	3	2	2	115.95	1673540300	1293120	1294.187933	15400.01198	83.96876587	4091330216	3935914957	3905220416	4038552153	-999	29	0.003449826	0.002638364	0.308769057
-999	3	2	2	915	450353313.9	-999	-999	1165.661301	-999	627839594.9	644791264	646725600.6	646725600.6	-999	0	-999	-999	-999
6	1	4	1	42.03	24100202834	1394969	17276.51499	4741.009316	294.2346043	37471763820	36605373316	36515611926	36514745910	10	5333	-999	-999	2.636393622
5	3	6	2	34.41	38797709924	11694721	3317.540446	154969.351	75.46473494	1.18974E+11	1.21255E+11	1.24485E+11	1.25783E+11	13	44450	0.047240494	0.06537868	1.048544516
5	4	2	2	37.71	7.54E+11	82003882	9199.707255	777938.9388	105.4117205	2.10803E+12	2.26551E+12	2.32955E+12	2.35E+12	5	351413	0.556358167	0.524769267	2.759957684
-999	4	2	2	915	47271463.33	-999	-999	122.6931693	-999	42638912.76	44384557.4	45494171.34	49932627.08	-999	0	-999	-999	-999
-999	-999	2	-999	-999	5.75E+11	23773881	24182.21072	36073.07785	659.0477558	-999	-999	-999	-999	-999	543	0.018591134	0.013047314	-999
-999	2	6	2	96.81	63177068175	58005461	1089.157246	944621.0855	61.40606206	1.25742E+11	1.34275E+11	1.41586E+11	1.49785E+11	-999	509	0.047682222	0.037187416	0.23764478
5	2	6	2	54.66	34387229486	44269587	776.7686987	242961.6312	182.2081403	82202322950	85406362066	90663191956	96562956402	11	10904	0.06273098	0.050994167	0.200382959
4	3	5	2	34.17	1.54E+11	43993643	3495.529323	598556.538	73.49956138	4.92212E+11	5.0435E+11	5.21525E+11	5.38388E+11	12	309107	0.783183718	0.537261097	1.168621004
-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
6	1	4	2	36.18	56045912952	3461731	16190.14099	177282.4838	19.52663865	71434828367	73285946716	74473240331	74638661585	9	2623	0.029518672	0.014231241	2.122006859
3	1	4	1	28.8	2.14E+13	329064917	64955.02186	9491621.76	34.66898759	1.90628E+13	1.94854E+13	2.00558E+13	2.05238E+13	7	8273304	6.192919362	3.628460013	6.011562306
5	3	2	2	128.49	57921286440	32981715	1756.163572	445950.3631	73.9582647	2.02117E+11	2.11135E+11	2.22634E+11	2.35021E+11	7	64010	0.111483654	0.094336205	0.660144389
-999	-999	5	1	-999	13100000	815	16073.61963	-999	-999	-999	-999	-999	-999	-999	26	-999	-999	-999
-999	4	4	-999	418.17	-999	110593	-999	601.7140604	183.7966025	1331513347	1344833245	1373923722	1378628423	-999	68	-999	-999	1.227224765
6	4	4	2	97.53	2.08E+11	28515829	7306.082527	915742.0889	31.13958542	-999	-999	-999	-999	12	87644	0.007120876	0.008405111	-999
-999	1	4	1	297.63	-999	30033	-999	234.460872	128.0938681	-999	-999	-999	-999	-999	72	-999	-999	-999
-999	1	4	-999	285.78	2360000000	104579	22585.79638	587.7046905	177.9448109	-999	-999	-999	-999	-999	1337	-999	-999	-999
2	3	2	2	26.1	2.62E+11	96462108	2715.27598	327581.7115	294.467318	6.33738E+11	6.7691E+11	7.24806E+11	7.75669E+11	20	1141	0.111492376	0.100380108	0.728556158
-999	3	2	2	915	917058850.8	-999	-999	12946.44039	-999	853449490.1	891109365.4	916055009.4	942717342.8	-999	0	-999	-999	-999
-999	-999	2	2	-999	-999	-999	-999	119.850002	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	3	2	2	83.37	850655017.2	-999	-999	3004.348511	-999	1256130232	1268886983	1241376299	1284487785	-999	0	-999	-999	-999
-999	-999	2	-999	-999	-999	-999	-999	202.8306487	-999	-999	-999	-999	-999	-999	0	6.65E-05	7.59E-05	0.0001
-999	-999	5	-999	-999	-999	-999	-999	370602.0744	-999	-999	-999	-999	-999	-999	0	0.029421762	0.022232879	0.0001
-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	-999	5	2	-999	7926108374	1798506	4407.051394	10912.99613	164.8040537	18095476279	18860124253	19579754776	20396555506	11	17139	0.011401903	0.007449117	1.069386352
-999	-999	2	-999	-999	24565000000	-999	-999	3326.392013	-999	-999	-999	-999	-999	-999	0	0.001345168	0.001264445	0.0001
-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
-999	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	0.0001
5	3	2	2	109.32	26900000000	29161922	922.915849	453915.9114	64.24520769	-999	-999	-999	-999	13	2060	0.045879661	0.045735106	-999
5	4	6	2	41.7	3.51E+11	58558267	6001.401121	1222457.059	47.90210548	7.14001E+11	7.24101E+11	7.298E+11	7.30913E+11	7	706304	0.482618739	0.391643593	1.237577193
5	3	6	2	96.33	23064722446	17861034	1291.343068	753361.1701	23.70846111	56746553911	58735138124	61104990273	62147314843	10	15982	0.003399413	0.003036394	0.334154782
5	2	6	2	75.36	21440758800	14645473	1463.98541	392700.6699	37.29423992	41175457656	43112365756	45194552300	41533793474	17	8187	-999	-999	0.291926675
1	4	1	2	-999	5.13E+11	21540000	23798.85081	16513.60044	1304.379386	6.39933E+11	6.7001E+11	7.6503E+11	8.05503E+11	5	758	0.111804135	0.073727724	3.34317058
1	4	1	2	-999	2.04E+11	15620000	13086.41838	11756.66738	1328.607801	4.45884E+11	4.43625E+11	3.08797E+11	3.21194E+11	3	142	0.099340051	0.056506933	2.431979157
1	4	1	2	-999	5.09E+11	75920000	6701.279761	188018.577	403.7898873	7.99519E+11	8.1354E+11	7.50902E+11	7.99428E+11	1	339	1.04410849	0.64913848	1.041684871
1	4	1	2	-999	2.47E+11	37290000	6617.416955	156296.0184	238.5857323	3.25348E+11	3.7138E+11	3.68769E+11	3.87745E+11	2	134	0.659468716	0.453580072	0.974283738
-999	4	1	2	-999	2.49E+11	25400000	9821.140021	1142834.938	22.22543183	4.51935E+11	3.8496E+11	3.72989E+11	3.91978E+11	3	80	0.832753172	0.62216012	1.576634637
1	4	1	2	-999	3.61E+11	43520000	8295.186621	146798.5459	296.4607023	5.54617E+11	5.59859E+11	5.43293E+11	5.67258E+11	7	229	0.533286494	0.324772377	1.27816373
1	4	1	2	-999	1.7E+11	26910000	6315.64151	190417.148	141.3213058	3.68387E+11	3.57416E+11	2.60059E+11	2.67053E+11	2	137	0.426759963	0.215144403	1.163985292
1	4	1	2	-999	1.97E+11	37510000	5259.536587	451039.8617	83.1633813	3.83576E+11	3.80331E+11	2.96863E+11	3.09999E+11	4	559	0.75543198	0.320434254	0.913602522
1	4	1	2	-999	5.53E+11	24280000	22774.94449	8028.561974	3024.20285	7.02496E+11	7.32623E+11	8.32179E+11	8.68904E+11	4	386	-999	-999	3.229203293
1	4	1	2	-999	1.44E+12	80700000	17892.62791	102913.5667	784.1531742	1.9293E+12	2.05367E+12	2.15389E+12	2.26889E+12	0	632	0.031341252	0.014772303	2.604010718
1	4	1	2	-999	9.04E+11	58500000	15446.9813	104620.2143	559.1653618	1.17798E+12	1.2381E+12	1.34036E+12	1.41992E+12	4	1208	0.083721503	0.032454888	2.212119962
1	4	1	2	-999	5.38E+11	63660000	8449.320894	139693.7726	455.7110801	6.08484E+11	6.46167E+11	7.85941E+11	8.45189E+11	0	990	0.057133333	0.027186601	1.133278838
1	4	1	2	-999	6.14E+11	39730000	15464.89529	121638.2921	326.6241189	7.1825E+11	7.69672E+11	8.94017E+11	9.65453E+11	2	301	0.116317094	0.054862311	2.106337419
1	4	1	2	-999	3.59E+11	46660000	7689.763134	168028.4311	277.6911009	4.61181E+11	4.78474E+11	5.24945E+11	5.63798E+11	0	935	0.117843371	0.058448451	1.08679694
1	4	1	2	-999	1.03E+12	100700000	10228.04571	156289.6005	644.3167022	1.69586E+12	1.73713E+12	1.54016E+12	1.61841E+12	7	576	0.966766781	0.504932467	1.636432006
1	4	1	2	-999	7.86E+11	96400000	8157.315533	165598.1549	582.13209	1.00896E+12	1.06553E+12	1.15394E+12	1.23563E+12	3	1273	0.727388196	0.367318582	1.157695905
1	4	1	2	-999	6.64E+11	59270000	11205.97951	187169.493	316.6648531	8.1435E+11	8.485E+11	9.71065E+11	1.04364E+12	6	231452	0.067433947	0.034808022	1.551186749
1	4	1	2	-999	5.76E+11	69180000	8327.806897	212049.9832	326.2438362	7.86578E+11	8.10829E+11	8.39525E+11	9.05267E+11	0	1018	0.13907235	0.073433063	1.20779069
1	4	1	2	-999	1.56E+12	115210000	13544.3997	177552.1492	648.8797827	2.01572E+12	2.1454E+12	2.30958E+12	2.45197E+12	6	1443	0.123099376	0.048785902	1.936177464
1	4	1	2	-999	3.08E+11	49600000	6205.335437	237232.6509	209.0774596	4.5666E+11	4.43005E+11	4.53569E+11	4.83629E+11	2	252	0.00092423	0.000652047	0.92583867
1	4	1	2	-999	76941014493	9450000	8141.906296	34437.29616	274.4117876	1.01047E+11	1.06727E+11	1.13479E+11	1.20899E+11	2	170	-999	-999	1.169712484
1	4	1	2	-999	3.42E+11	31240000	10951.10783	82336.50715	379.4185724	4.42274E+11	4.64565E+11	4.98885E+11	5.3757E+11	0	579	0.004342574	0.002077942	1.555132537
1	4	1	2	-999	6.76E+11	83750000	8066.765304	485733.3105	172.4197171	8.2106E+11	8.84425E+11	9.91404E+11	1.06157E+12	5	560	0.117241813	0.099741897	1.121928856
1	4	1	2	-999	2.43E+11	36230000	6708.08482	175871.1746	206.0030593	2.93595E+11	3.23845E+11	3.5479E+11	3.81885E+11	1	146	0.013316593	0.006652808	0.93438726
1	4	1	2	-999	3.37E+11	48580000	6928.285034	383707.354	126.6069037	3.68676E+11	3.91659E+11	4.8252E+11	5.2887E+11	0	175	0.162211406	0.168385929	0.911756693
-999	4	1	2	-999	24606086957	3510000	7010.281184	1202733.829	2.918351439	28704734435	31352172687	35780981944	38664118825	-999	1	0.127380871	0.152894898	0.957991509
1	4	1	2	-999	3.74E+11	38760000	9644.325541	205343.1235	188.7572339	4.83633E+11	5.23735E+11	5.53261E+11	5.87383E+11	4	257	0.338942533	0.227943851	1.385456976
1	4	1	2	-999	1.26E+11	26470000	4773.410424	423978.8319	62.4323622	1.79506E+11	1.78412E+11	1.87273E+11	1.9854E+11	5	117	0.136236679	0.118793277	0.702428211
-999	4	1	2	-999	42984782609	6080000	7069.865561	696207.5094	8.733028469	64132361440	62775854692	63502178638	67542992324	-999	18	0.076383332	0.084019608	1.060663598
-999	4	1	2	-999	54325797101	6950000	7816.661453	51701.26394	134.426114	78993177480	82356732506	81115714147	85363393135	-999	75	0.072932022	0.067493429	1.179241069
1	4	1	2	-999	1.97E+11	25230000	7810.525772	1626711.505	15.50981838	2.40568E+11	2.60255E+11	2.96006E+11	3.09644E+11	3	903	0.385257244	0.356636053	1.096385846
3	1	3	1	-999	97281675000	1360301	71514.81547	16694.9771	81.47965655	87532615054	89618600000	90954235246	91934125104	8	14233	-999	-999	6.61691007
3	1	3	1	-999	6E+11	6724540	89167.08801	174598.8369	38.51423136	5.03017E+11	5.27707E+11	5.62152E+11	5.88602E+11	17	99874	0.105463503	0.080412604	8.110140435
3	1	3	1	-999	52169125000	989415	52727.24287	381033.0715	2.596664368	46548606357	47946850000	49523693401	50828037471	9	24712	0.046945197	0.038637423	4.923292734
3	1	3	1	-999	67518575000	1328361	50828.48337	83080.83567	15.98877755	60890019887	61671500000	63068795714	65022235467	6	6024	0.065701324	0.028422629	4.717327426
3	1	3	1	-999	57036775000	672591	84801.57332	184344.7497	3.648549801	51757697679	52607100000	54989199299	54905377551	9	34165	0.052568438	0.035982319	7.96395486
3	1	3	1	-999	53305750000	814180	65471.70159	196530.0136	4.142776898	49657548129	50342925000	52011684476	52754519626	6	35044	0.068432281	0.05421112	6.287512504
3	1	3	1	-999	39646200000	563626	70341.32563	252755.1821	2.229928563	36382679087	37271200000	38787875627	38811583125	9	9848	0.039284621	0.038665574	6.708940762
3	1	3	1	-999	3.47E+11	5686986	61070.32794	144234.4429	39.42876532	3.19398E+11	3.2061E+11	3.29772E+11	3.35511E+11	7	182687	0.228163274	0.087643359	5.738060138
3	1	3	1	-999	80910950000	1567582	51615.13082	214814.4209	7.297377863	70388471588	73286500000	77267500033	80335959813	13	55650	0.049190358	0.043080233	4.804827298
3	1	3	1	-999	34785100000	625741	55590.2522	25017.09703	25.0125344	32027771033	32040725000	32220739801	32659841397	11	1971	0.041404577	0.013937203	5.15185505
3	1	3	1	-999	3.81E+11	5303925	71806.24255	215792.8119	24.5787844	3.48191E+11	3.53416E+11	3.63356E+11	3.68504E+11	8	126591	0.189970391	0.104163668	6.756635841
3	1	3	1	-999	2.52E+11	3831074	65674.65155	249430.5098	15.35928385	2.18697E+11	2.27042E+11	2.364E+11	2.4353E+11	9	40443	0.048712419	0.05423236	6.040532409
3	1	3	1	-999	88594950000	1316470	67297.35581	23480.76676	56.06588633	80001255962	80838425000	82634236584	84146651123	12	9917	0.03834135	0.014030993	6.221573007
3	1	3	1	-999	1.95E+11	3046355	63941.56295	145227.9305	20.97637135	1.8336E+11	1.82151E+11	1.85764E+11	1.86912E+11	8	110250	0.163911382	0.097111462	6.057947773
3	1	3	1	-999	5.96E+11	6547629	90957.91774	21301.50078	307.3787649	5.29011E+11	5.39973E+11	5.57313E+11	5.72851E+11	6	146166	0.041426909	0.016723846	8.396739112
3	1	3	1	-999	1.27E+11	1826341	69557.91662	198347.8298	9.207769009	1.19101E+11	1.2095E+11	1.21831E+11	1.24838E+11	10	60308	0.098598749	0.076054481	6.662487939
3	1	3	1	-999	1.73E+12	19378102	89374.61471	124706.1658	155.3900874	1.57537E+12	1.60889E+12	1.6657E+12	1.70173E+12	4	488506	0.256829237	0.081828628	8.452454495
3	1	3	1	-999	8.14E+11	12702379	64044.19007	118112.3704	107.5448656	7.40701E+11	7.45141E+11	7.60431E+11	7.76553E+11	4	191333	0.33577047	0.115297458	5.949330172
3	1	3	1	-999	2.86E+11	3574097	79919.59228	12650.39752	282.5284339	2.71818E+11	2.7257E+11	2.73332E+11	2.76368E+11	18	64871	0.035143948	0.016182648	7.652898738
3	1	3	1	-999	63541100000	1052567	60367.74856	2859.2693	368.1244715	58622956863	58117225000	58543186158	59421146975	11	29123	0.005894208	0.003385694	5.574574231
3	1	3	1	-999	6.45E+11	8791894	73344.98971	19338.49483	454.631763	5.92557E+11	5.90697E+11	5.98848E+11	6.09522E+11	10	223223	0.059028623	0.031523792	6.80065212
3	1	3	1	-999	3.77E+11	6483802	58160.99104	92478.76325	70.11125335	3.43627E+11	3.50436E+11	3.59931E+11	3.64574E+11	9	152396	0.206731242	0.087687555	5.469664381
3	1	3	1	-999	1.78E+11	2700551	65769.76328	289896.5182	9.315568936	1.53144E+11	1.58503E+11	1.65279E+11	1.71108E+11	10	92064	0.034564197	0.032832861	5.999090709
3	1	3	1	-999	1.89E+11	2763885	68201.58943	219624.9802	12.58456573	1.60435E+11	1.67613E+11	1.77436E+11	1.84858E+11	8	98006	0.053552329	0.044817848	6.244310653
3	1	3	1	-999	3.14E+12	37253956	84218.41093	408937.0801	91.09948158	2.72187E+12	2.83104E+12	2.9065E+12	3.00813E+12	9	886939	0.209885867	0.16942005	7.695517145
3	1	3	1	-999	6.98E+11	11536504	60543.31321	106818.4228	108.0010704	6.33357E+11	6.42351E+11	6.59468E+11	6.67689E+11	9	188005	0.244603887	0.102090507	5.640499248
3	1	3	1	-999	8.97E+11	12830632	69920.44702	146360.2523	87.66473001	8.19225E+11	8.23776E+11	8.43144E+11	8.50341E+11	8	358799	0.263228296	0.129828608	6.5010158
3	1	3	1	-999	1.46E+11	601723	242959.4265	192.1954998	3130.786105	1.31938E+11	1.32854E+11	1.35574E+11	1.37683E+11	9	16498	0.000494855	0.000249535	22.35452183
3	1	3	1	-999	75415525000	897934	83987.8265	5473.702305	164.0450923	70601087561	69899450000	72476478385	74014886034	9	23375	0.011726094	0.007286566	7.990339546
3	1	3	1	-999	78189475000	1852994	42196.29152	63380.03407	29.23624178	71336887600	72853075000	75842842561	75725442218	12	20735	0.094065064	0.048689273	3.990275297
3	1	3	1	-999	4.28E+11	5773552	74189.79685	25321.23851	228.0122277	3.94988E+11	3.99738E+11	4.0213E+11	4.09765E+11	6	137236	0.051927836	0.025937407	6.956811143
3	1	3	1	-999	3.9E+11	5029196	77603.63187	268638.5715	18.72104952	3.33987E+11	3.48176E+11	3.63867E+11	3.77347E+11	11	88826	0.087519681	0.096499441	7.075566611
3	1	3	1	-999	2.15E+11	4339367	49470.61979	104129.0107	41.67298786	1.99563E+11	2.00346E+11	2.03058E+11	2.06827E+11	8	90996	0.172043369	0.079834285	4.66538654
3	1	3	1	-999	1.73E+11	2853118	60685.34495	211375.7415	13.49784975	1.62259E+11	1.63968E+11	1.6776E+11	1.69469E+11	5	73485	0.148817584	0.117552938	5.813441597
3	1	3	1	-999	5.54E+11	8001024	69267.51188	103469.9471	77.32703285	5.06009E+11	5.11876E+11	5.21211E+11	5.34743E+11	7	168260	0.145117382	0.081760719	6.479919165
3	1	3	1	-999	3.32E+11	5988927	55449.34426	180411.4824	33.19593033	3.03412E+11	3.05471E+11	3.10619E+11	3.15332E+11	11	163275	0.178905068	0.116333943	5.154657575
3	1	3	1	-999	3.66E+11	6392017	57288.62267	297502.2429	21.48560944	3.19007E+11	3.30147E+11	3.42633E+11	3.5539E+11	5	233912	0.117098508	0.108873878	5.268981586
3	1	3	1	-999	2.06E+11	3751351	54929.0309	183206.9603	20.47602883	1.81193E+11	1.85486E+11	1.94018E+11	1.93996E+11	6	110855	0.16334016	0.121279478	5.029467862
3	1	3	1	-999	5.88E+11	9535483	61634.10653	124336.669	76.69083527	5.30247E+11	5.41041E+11	5.5437E+11	5.68058E+11	5	250592	0.149005152	0.101354773	5.751455179
3	1	3	1	-999	3.8E+11	6346105	59900.98257	107921.6896	58.80286923	3.40793E+11	3.46283E+11	3.54375E+11	3.61596E+11	6	235861	0.144978847	0.074885378	5.527195758
3	1	3	1	-999	1.89E+12	25145561	75041.3224	686102.8944	36.64983956	1.59749E+12	1.66543E+12	1.75424E+12	1.77043E+12	10	868981	0.365467674	0.259684862	6.748289831
3	1	3	1	-999	1.04E+11	2059179	50506.29401	314501.3651	6.547440579	92974498702	94456675000	97772788397	1.00959E+11	5	38715	0.069375823	0.06336552	4.688313554
3	1	3	1	-999	2.31E+11	4779736	48322.39166	133599.8179	35.77651583	2.08341E+11	2.10896E+11	2.15935E+11	2.19064E+11	9	175674	0.135583939	0.084398248	4.46800569
3	1	3	1	-999	1.19E+11	2967297	40029.66336	123068.3379	24.11096998	1.08517E+11	1.09431E+11	1.1096E+11	1.11356E+11	5	112123	0.118095832	0.071301053	3.709306233
